INDICATOR,mean_val,median_val,sd_val,skew_pearson,abs_skew,skew_category,preferred_method
HD.HCI.HLOS,431.1574657093395,420.1485595703125,66.67708037351416,0.49532340396535995,0.49532340396535995,nearly_symmetric,zscore
HD.HCI.HLOS.FE,437.66447010822264,427.5616455078125,68.1820000436721,0.4445230967383939,0.4445230967383939,nearly_symmetric,zscore
HD.HCI.HLOS.MA,428.7035553468102,418.0,68.1589910000878,0.4711141636528818,0.4711141636528818,nearly_symmetric,zscore
HD.HCI.LAYS,7.981787325736885,8.093483924865723,2.5603259205728213,-0.1308777896962207,0.1308777896962207,nearly_symmetric,zscore
HD.HCI.LAYS.FE,8.194140931046054,8.434182167053223,2.6365032780819133,-0.2731359046689317,0.2731359046689317,nearly_symmetric,zscore
HD.HCI.LAYS.MA,7.971831705910819,7.961175918579102,2.5048434563214497,0.012762219496981066,0.012762219496981066,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2000.1,0.004624490200246612,0.0041861766949296,0.0016111491701809287,0.8161506955953506,0.8161506955953506,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2000.2,0.006203818515442856,0.0048036212101579,0.0034749014947692805,1.2088376957384142,1.2088376957384142,highly_skewed,mad
SE.CLO.15Y.LDGAP.M.PS.2000.3,0.007796519066820423,0.0061922520399094,0.0046895017764284844,1.0262926234348269,1.0262926234348269,highly_skewed,mad
SE.CLO.15Y.LDGAP.M.PS.2000.4,0.01068135088582229,0.009222125634551,0.00904516317614193,0.4839797434899453,0.4839797434899453,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2000.5,0.016944272835489094,0.0124419247731566,0.012617509901935695,1.070499987079489,1.070499987079489,highly_skewed,mad
SE.CLO.15Y.LDGAP.M.PS.2000.A,0.007403001941870461,0.0062400768510997,0.00386110718162466,0.9035686159958635,0.9035686159958635,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2000.F,0.007280808510691969,0.0058079506270587,0.0039391811136987665,1.1216985265120005,1.1216985265120005,highly_skewed,mad
SE.CLO.15Y.LDGAP.M.PS.2000.M,0.007725878272118959,0.0066756824962795,0.004301934370563515,0.7323652701623335,0.7323652701623335,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2000.R,0.0057254790995471426,0.0044295843690634,0.00303600184009709,1.2805276136877775,1.2805276136877775,highly_skewed,mad
SE.CLO.15Y.LDGAP.M.PS.2000.U,0.007556294742971659,0.0061952704563737,0.0039835190574036075,1.0249914211418776,1.0249914211418776,highly_skewed,mad
SE.CLO.15Y.LDGAP.M.PS.2006.1,0.0038885045921363353,0.0033898714464158,0.0012504596425781422,1.1962796608752813,1.1962796608752813,highly_skewed,mad
SE.CLO.15Y.LDGAP.M.PS.2006.2,0.005234151999632425,0.0045690387487411,0.0029760141082271906,0.6704738889368365,0.6704738889368365,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2006.3,0.005950502677088872,0.0051356083713472,0.002920422085214255,0.8370991746714113,0.8370991746714113,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2006.4,0.007941154064610597,0.007728761062026,0.004737140758462077,0.13450708776503695,0.13450708776503695,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2006.5,0.011918119944831622,0.0107065318152308,0.008145436161560347,0.4462332423591408,0.4462332423591408,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2006.A,0.00592765289392056,0.00553491525352,0.002688911881110946,0.4381746123695556,0.4381746123695556,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2006.F,0.005605530010403268,0.0052748401649296,0.0024827837520396668,0.3995795185972177,0.3995795185972177,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2006.M,0.006292193437859949,0.0057583563029766,0.00296085946918852,0.5408940955542798,0.5408940955542798,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2006.R,0.00499148682152451,0.0039490573108196,0.003378415907247805,0.9256671226907482,0.9256671226907482,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2006.U,0.005943331151717789,0.0058383550494909,0.002738570654958056,0.11499732756958586,0.11499732756958586,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2009.1,0.003661430150648394,0.0031951395794749,0.0014689359747526633,0.9523027126869992,0.9523027126869992,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2009.2,0.0045859682360205115,0.0038940575905144,0.0025090474730911296,0.8272987891939111,0.8272987891939111,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2009.3,0.005457478784618602,0.0047543058171868,0.0030744454517866123,0.6861461474522267,0.6861461474522267,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2009.4,0.007286311606404142,0.0064228107221425,0.004821028867832015,0.5373339848823308,0.5373339848823308,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2009.5,0.010784989776278753,0.0089912740513682,0.007685248326502416,0.7001917109398907,0.7001917109398907,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2009.A,0.005437018326146234,0.0047948290593922,0.002847302137872604,0.676629211433656,0.676629211433656,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2009.F,0.005249103220800562,0.0049008689820766,0.0027922053395330153,0.3741496735145588,0.3741496735145588,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2009.M,0.005623522315822217,0.0050254166126251,0.002895164228293868,0.6197634980619902,0.6197634980619902,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2009.R,0.004318514857293355,0.0033992540556937,0.0023971266114087434,1.1504533768361411,1.1504533768361411,highly_skewed,mad
SE.CLO.15Y.LDGAP.M.PS.2009.U,0.0054903474211802404,0.0051608919166028,0.0028325932655722825,0.3489263798460094,0.3489263798460094,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2012.1,0.0036057904062251982,0.0031365039758384,0.0014866861582627398,0.9469781388195224,0.9469781388195224,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2012.2,0.004522125324478651,0.004052656237036,0.0023541783090304256,0.5982585333173033,0.5982585333173033,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2012.3,0.005540163504326197,0.0050731641240418,0.0029623759449280604,0.47293056887390206,0.47293056887390206,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2012.4,0.007773709307867488,0.0072498708032072,0.005477513818277794,0.2869030669967292,0.2869030669967292,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2012.5,0.010415482598158422,0.0092908767983317,0.006872199384066796,0.49093706554882116,0.49093706554882116,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2012.A,0.0053995858141852,0.0051369066350162,0.0027382642850744834,0.28778724603113487,0.28778724603113487,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2012.F,0.0052406909094462415,0.0047920309007168,0.002790066395042339,0.4824186365528767,0.4824186365528767,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2012.M,0.005583592743102103,0.0050353682599962,0.002748846815805333,0.5983139692838314,0.5983139692838314,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2012.R,0.004106219313273737,0.0033541745506227,0.001913059213988937,1.1793332226496147,1.1793332226496147,highly_skewed,mad
SE.CLO.15Y.LDGAP.M.PS.2012.U,0.005514536586199551,0.0052971988916397,0.002796733878669833,0.23313375958017873,0.23313375958017873,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2015.1,0.0036238483045823305,0.0032466200646013,0.0013334222520822276,0.8487069404878242,0.8487069404878242,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2015.2,0.004426331030061613,0.0042103338055313,0.002045129302590686,0.31684631028957005,0.31684631028957005,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2015.3,0.0054460045451728235,0.0052124192006886,0.0031310360524632033,0.22380963416291003,0.22380963416291003,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2015.4,0.007015359759903872,0.007025551982224,0.004244800261367442,-0.007203322907479436,0.007203322907479436,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2015.5,0.01132463122574756,0.0094193816184998,0.008509871641218782,0.6716609912255589,0.6716609912255589,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2015.A,0.005258646045783253,0.0050151646137238,0.0025300411423959577,0.2887084656206914,0.2887084656206914,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2015.F,0.005249102487031255,0.0050294906832278,0.0028254175240437413,0.23318161149770136,0.23318161149770136,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2015.M,0.005295424157697141,0.0049518896266818,0.0023441029816491463,0.43965798478740953,0.43965798478740953,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2015.R,0.004176164402686543,0.0031408586073667,0.002059276725408001,1.5082564415154838,1.5082564415154838,highly_skewed,mad
SE.CLO.15Y.LDGAP.M.PS.2015.U,0.005378809105604884,0.005292312707752,0.0025974487856287236,0.09990156302382798,0.09990156302382798,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2018.1,0.003586687487424221,0.0031420888844877,0.0015752216004729141,0.8467353472102783,0.8467353472102783,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2018.2,0.0043830662852505555,0.0035422495566308,0.0023707592166448506,1.0639841313910792,1.0639841313910792,highly_skewed,mad
SE.CLO.15Y.LDGAP.M.PS.2018.3,0.005319387925713245,0.0047591938637197,0.0030934371007456593,0.5432734305719478,0.5432734305719478,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2018.4,0.006964270311810473,0.0061615016311407,0.005170997500197625,0.46573336032695395,0.46573336032695395,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2018.5,0.010791716965016076,0.0085596330463886,0.008120668010401762,0.8245937092004252,0.8245937092004252,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2018.A,0.005210452747682262,0.0047508925199509,0.0027640415566164626,0.4987915901241978,0.4987915901241978,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2018.F,0.005180208075388861,0.0045289560221136,0.0028895764881725836,0.6761392777878577,0.6761392777878577,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PS.2018.M,0.005242618898911457,0.0049644685350358,0.002676320822162338,0.3117903820487312,0.3117903820487312,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PS.2018.R,0.004265933802611578,0.0030771268066019,0.002980530582363206,1.1965725193805214,1.1965725193805214,highly_skewed,mad
SE.CLO.15Y.LDGAP.M.PS.2018.U,0.005284048613652382,0.0046014189720154,0.002806304992861375,0.7297456727334792,0.7297456727334792,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PSD.2017.1,0.0030432661795722717,0.0028329622000456,5.998171951521773E-4,1.051840366830346,1.051840366830346,highly_skewed,mad
SE.CLO.15Y.LDGAP.M.PSD.2017.2,0.0029173429190580283,0.0027337381616235,5.563520924482608E-4,0.9900461951705681,0.9900461951705681,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PSD.2017.3,0.0028806882577815285,0.0026261792518198,5.457867929399196E-4,1.3989474054005457,1.3989474054005457,highly_skewed,mad
SE.CLO.15Y.LDGAP.M.PSD.2017.4,0.002835390024951514,0.0027020219713449,5.09599940733867E-4,0.7851338448816498,0.7851338448816498,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.M.PSD.2017.5,0.002812522031100729,0.0028074667789042,4.6245280005904736E-4,0.032794171832562925,0.032794171832562925,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.M.PSD.2017.A,0.0030187469507966863,0.0027878887485713,5.09847302614876E-4,1.3583961376751845,1.3583961376751845,highly_skewed,mad
SE.CLO.15Y.LDGAP.M.PSD.2017.F,0.003030423939760243,0.0028317915275693,5.003416792590028E-4,1.1909806064034931,1.1909806064034931,highly_skewed,mad
SE.CLO.15Y.LDGAP.M.PSD.2017.M,0.0030021197495183716,0.0027444935403764,5.301147274290698E-4,1.4579459642145611,1.4579459642145611,highly_skewed,mad
SE.CLO.15Y.LDGAP.M.PSD.2017.R,0.003234693082049486,0.0030365851707757,5.510651745413781E-4,1.0784998967063768,1.0784998967063768,highly_skewed,mad
SE.CLO.15Y.LDGAP.M.PSD.2017.U,0.002774690178089914,0.002652607858181,3.9379975184269467E-4,0.930033495483362,0.930033495483362,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.R.PS.2000.1,0.005041368424937864,0.0044541391544044,0.0020927369490401655,0.841810439868417,0.841810439868417,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.R.PS.2000.2,0.006436866929572896,0.0061481622979045,0.0029471843224579105,0.29387842776079304,0.29387842776079304,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2000.3,0.008261004650238438,0.0078275920823216,0.004294432060750621,0.3027729127756293,0.3027729127756293,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2000.4,0.011168046757896852,0.0102932238951325,0.006748517509695783,0.38889557366079425,0.38889557366079425,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2000.5,0.019151697554284846,0.0186628513038158,0.011469314009395628,0.12786630047845526,0.12786630047845526,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2000.A,0.00795130447354601,0.0075511778704822,0.00371389905162851,0.3232128263327664,0.3232128263327664,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2000.F,0.010563457574218853,0.009420296177268,0.007783668571750479,0.44059997663560546,0.44059997663560546,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2000.M,0.006605080913665678,0.0063219629228115,0.002629325707339496,0.3230310988827468,0.3230310988827468,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2000.R,0.0059726723985796815,0.0051513104699552,0.0032116964821269755,0.7672224942755429,0.7672224942755429,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.R.PS.2000.U,0.008138619671808558,0.0076719396747649,0.0037322092981763077,0.37512365445718276,0.37512365445718276,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2006.1,0.004894838198511438,0.0046410434879363,0.0019481479738092315,0.3908245892824413,0.3908245892824413,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2006.2,0.006286616255105893,0.005675149615854,0.003175168838815414,0.5777330311795497,0.5777330311795497,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.R.PS.2006.3,0.007638055170801542,0.0074553578160703,0.004178363156621406,0.13117386968271763,0.13117386968271763,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2006.4,0.010105063706975089,0.0086217671632767,0.006749712625672377,0.6592709760960952,0.6592709760960952,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.R.PS.2006.5,0.014405350471762092,0.0122674945741892,0.010744328916428701,0.5969258520103531,0.5969258520103531,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.R.PS.2006.A,0.007430778977207168,0.0071620736271143,0.003786639442445628,0.21288429028721265,0.21288429028721265,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2006.F,0.009575039491226732,0.0087240757420659,0.006739013083930905,0.3788227171675678,0.3788227171675678,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2006.M,0.006136626068671993,0.005681580863893,0.0025921681535406994,0.526638525541759,0.526638525541759,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.R.PS.2006.R,0.005825530746769079,0.00453249970451,0.003064815054064647,1.2656858760963956,1.2656858760963956,highly_skewed,mad
SE.CLO.15Y.LDGAP.R.PS.2006.U,0.007472411421883224,0.0070858425460756,0.003936526264280587,0.29460152163745607,0.29460152163745607,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2009.1,0.004167356049183051,0.0036971608642489,0.0014618887556396187,0.9649062210518762,0.9649062210518762,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.R.PS.2009.2,0.005419411288196406,0.0048558353446424,0.0027103988909399743,0.6237929908817474,0.6237929908817474,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.R.PS.2009.3,0.006687531274729879,0.0058282669633627,0.003983774213146851,0.6470730508758663,0.6470730508758663,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.R.PS.2009.4,0.008724490933093257,0.0077479090541601,0.004998359021512912,0.5861414964771159,0.5861414964771159,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.R.PS.2009.5,0.01272119000297634,0.0110826743766665,0.008460184301255695,0.5810212524802719,0.5810212524802719,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.R.PS.2009.A,0.006391026437336552,0.005993184633553,0.002964360323672247,0.40262494468692517,0.40262494468692517,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2009.F,0.008488262392769477,0.0079151159152389,0.005837184620891832,0.2945665666351707,0.2945665666351707,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2009.M,0.005213151625155104,0.0045679770410061,0.0019764287550508427,0.9793035784875637,0.9793035784875637,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.R.PS.2009.R,0.0047071132388326435,0.0037679886445403,0.0021361893082901054,1.3188783278445362,1.3188783278445362,highly_skewed,mad
SE.CLO.15Y.LDGAP.R.PS.2009.U,0.006543129186063785,0.0060543483123183,0.003021434118989326,0.4853134516555168,0.4853134516555168,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2012.1,0.0047588549148772025,0.004553372040391,0.001953898770606438,0.31549670470762264,0.31549670470762264,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2012.2,0.006249485854212133,0.0059563876129687,0.002957526571749817,0.29730746365198907,0.29730746365198907,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2012.3,0.008022117894142868,0.0076069165952504,0.004076684385749279,0.30554337270543097,0.30554337270543097,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2012.4,0.010709228192562939,0.0100394021719694,0.0060396077621290905,0.3327166499753344,0.3327166499753344,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2012.5,0.014383676824480537,0.0142670646309853,0.008566391742409172,0.0408382655154323,0.0408382655154323,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2012.A,0.007418097218408467,0.0073199309408665,0.0033986596815458923,0.08665146270012752,0.08665146270012752,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2012.F,0.009804050712245369,0.0096518872305751,0.005594133874741856,0.08160163042788632,0.08160163042788632,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2012.M,0.005988170516737287,0.005720566958189,0.0025047712404934553,0.32051257323071985,0.32051257323071985,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2012.R,0.005327983801676464,0.0046999584883451,0.0024971330337067413,0.7544956214036262,0.7544956214036262,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.R.PS.2012.U,0.0076685098277765405,0.007452673278749,0.0035245955503793525,0.18371175864786207,0.18371175864786207,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2015.1,0.0043205292429775,0.0041259611025453,0.001392743041954137,0.4191041733567824,0.4191041733567824,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2015.2,0.005419214936689688,0.0052802483551204,0.0021182024446989517,0.1968177053856231,0.1968177053856231,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2015.3,0.006654780633890861,0.0064327442087233,0.00292900431854752,0.2274183316441826,0.2274183316441826,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2015.4,0.008765726135327272,0.0085988342761993,0.004503489917084386,0.11117501906345133,0.11117501906345133,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2015.5,0.01410073093138635,0.0128817828372121,0.008936225215177568,0.40921577002243104,0.40921577002243104,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2015.A,0.006404636713506822,0.0063121793791652,0.002575988158482611,0.107675961984333,0.107675961984333,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2015.F,0.007718032444686146,0.0074768825434148,0.004064608112231725,0.17798756579679686,0.17798756579679686,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2015.M,0.005531780643981292,0.0052354843355715,0.0018981616736616679,0.4682893652123196,0.4682893652123196,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2015.R,0.0051951298730508,0.0039627612568438,0.002971714342595477,1.244098665752634,1.244098665752634,highly_skewed,mad
SE.CLO.15Y.LDGAP.R.PS.2015.U,0.0065876225367761596,0.0065193427726626,0.002668916639086891,0.07674997762791146,0.07674997762791146,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2018.1,0.003897246030758905,0.003548291279003,0.001462087468160566,0.7160065851496302,0.7160065851496302,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.R.PS.2018.2,0.004792804950975801,0.0044059646315873,0.002024487955968499,0.5732417200824094,0.5732417200824094,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.R.PS.2018.3,0.005860861135672216,0.0054835993796587,0.002793148334349859,0.4052005595699898,0.4052005595699898,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2018.4,0.007704499477444041,0.007277128752321,0.0042752711761125,0.29989025784674256,0.29989025784674256,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2018.5,0.011311959615615126,0.010503982193768,0.006691629445087793,0.3622334866914582,0.3622334866914582,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2018.A,0.005717951463127175,0.0055507053621113,0.002457768322218507,0.20414385624220763,0.20414385624220763,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2018.F,0.006539144744611763,0.0062029762193561,0.0033957463734768886,0.29699084232088435,0.29699084232088435,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PS.2018.M,0.005048994584111114,0.0046426891349256,0.0018878806146962687,0.6456532992964947,0.6456532992964947,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.R.PS.2018.R,0.004499568324188577,0.0035157206002623,0.0026368875364873663,1.1193284244919377,1.1193284244919377,highly_skewed,mad
SE.CLO.15Y.LDGAP.R.PS.2018.U,0.005799397081792564,0.0056596375070512,0.0024831932072902174,0.16884659759585455,0.16884659759585455,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PSD.2017.1,0.002727649340938243,0.0024608748499304,6.136823946589101E-4,1.3041330173213708,1.3041330173213708,highly_skewed,mad
SE.CLO.15Y.LDGAP.R.PSD.2017.2,0.0026424499561212,0.0024159580934793,4.3721345992841E-4,1.5541049171655372,1.5541049171655372,highly_skewed,mad
SE.CLO.15Y.LDGAP.R.PSD.2017.3,0.002737005141430686,0.002660344587639,4.2737104905734555E-4,0.5381311202111819,0.5381311202111819,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.R.PSD.2017.4,0.0029070971067994863,0.0029434377793223,4.387184151560366E-4,-0.24850112008556932,0.24850112008556932,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PSD.2017.5,0.0035367370583117147,0.0032853977754712,8.595884500383039E-4,0.877184713787097,0.877184713787097,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.R.PSD.2017.A,0.002941385576767586,0.0029780480545014,3.860152202115875E-4,-0.2849303018185518,0.2849303018185518,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PSD.2017.F,0.002899222375292857,0.0028590119909495,4.0703170074131635E-4,0.2963679556417086,0.2963679556417086,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PSD.2017.M,0.0029798497312835434,0.0030013713985682,3.7701810205363314E-4,-0.17125172903444408,0.17125172903444408,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.R.PSD.2017.R,0.0029445444898946,0.0027920391876251,5.126534216411902E-4,0.8924468022544845,0.8924468022544845,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.R.PSD.2017.U,0.0027644423701401284,0.0028985906392336,3.559236134290192E-4,-1.1307055561815746,1.1307055561815746,highly_skewed,mad
SE.CLO.15Y.LDGAP.S.PS.2000.1,0.004428333273475488,0.003950715996325,0.0016024394854281903,0.8941690743900943,0.8941690743900943,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.S.PS.2000.2,0.005633076437090226,0.0047113774344325,0.002827444231775688,0.9779492648867015,0.9779492648867015,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.S.PS.2000.3,0.007270312533009713,0.0064082187600434,0.004378789628422273,0.5906384043005064,0.5906384043005064,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.S.PS.2000.4,0.009437464677342557,0.0088628912344575,0.005327869552371189,0.32352900380003147,0.32352900380003147,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.S.PS.2000.5,0.01634268636996971,0.013041902333498,0.010949640125362783,0.9043541153903492,0.9043541153903492,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.S.PS.2000.A,0.007049575686281498,0.0063291424885392,0.0036285574618983205,0.5956360388175271,0.5956360388175271,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.S.PS.2000.F,0.007228945793454041,0.0065123941749334,0.003881333355714594,0.5538444288473515,0.5538444288473515,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.S.PS.2000.M,0.007000202313065524,0.0063896193169057,0.003678699470228219,0.4979338495312949,0.4979338495312949,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.S.PS.2000.R,0.005395188487160049,0.0045762793160975,0.002770519410222967,0.8867389645864037,0.8867389645864037,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.S.PS.2000.U,0.007172419538255782,0.0063292817212641,0.003661521978308798,0.6908093044257365,0.6908093044257365,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.S.PS.2006.1,0.004091924305872203,0.003675609594211,0.001905343683523809,0.6554954603642779,0.6554954603642779,moderately_skewed,iqr
SE.CLO.15Y.LDGAP.S.PS.2006.2,0.0055075000148333084,0.0050327647477388,0.0029181007047061266,0.4880591677273704,0.4880591677273704,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.S.PS.2006.3,0.006786671830923292,0.0064752702601254,0.003657236934650469,0.2554400300244588,0.2554400300244588,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.S.PS.2006.4,0.009337148408771362,0.0085996184498072,0.006292684916648055,0.35161300878720525,0.35161300878720525,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.S.PS.2006.5,0.013981751149653315,0.0137921320274472,0.009360193577770617,0.06077410278878383,0.06077410278878383,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.S.PS.2006.A,0.006547583429242615,0.0063700173050165,0.003467965255682989,0.15360545259368005,0.15360545259368005,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.S.PS.2006.F,0.006660012409806114,0.006232522893697,0.004116305645357903,0.3115581443213834,0.3115581443213834,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.S.PS.2006.M,0.006467367948581724,0.0064688408747315,0.0031134020272101655,-0.001419276537597107,0.001419276537597107,nearly_symmetric,zscore
SE.CLO.15Y.LDGAP.S.PS.2006.R,0.00546749361763852,0.0043124933727086,0.003542903193185799,0.9780116886778414,0.9780116886778414,moderately_skewed,iqr
