INDICATOR,name,SEX,URBANIZATION,AGE,COMP_BREAKDOWN_1,INDICATOR_ROOT,UNIT_MEASURE,UNIT_TYPE,INDICATOR_ROOT_NAME,economy,Country name,Indicator name,Region,Income group,Lending category,is_valid,Year,Value
UIS.XUNIT.GDPCAP.02.FSGOV,Initial government funding per pre-primary student as a percentage of GDP per capita,_T,_T,_T,_Z,UIS.XUNIT.GDPCAP.02.FSGOV,SHARE,NUMBER,Initial government funding per pre-primary student as a percentage of GDP per capita,COG,"Congo, Rep.",Initial government funding per pre-primary student as a percentage of GDP per capita,Sub-Saharan Africa,Lower middle income,Blend,true,2010,26.49873924255371
UIS.XUNIT.GDPCAP.2.FSGOV,Initial government funding per lower secondary student as a percentage of GDP per capita,_T,_T,_T,_Z,UIS.XUNIT.GDPCAP.2.FSGOV,SHARE,NUMBER,Initial government funding per lower secondary student as a percentage of GDP per capita,COG,"Congo, Rep.",Initial government funding per lower secondary student as a percentage of GDP per capita,Sub-Saharan Africa,Lower middle income,Blend,true,2005,7.023620128631592
UIS.X.PPP.5T8.FSGOV,"Government expenditure on tertiary education, PPP$ (millions)",_T,_T,_T,_Z,UIS.X.PPP.5T8.FSGOV,PP_CUR,NUMBER,"Government expenditure on tertiary education, PPP$ (millions)",COL,Colombia,"Government expenditure on tertiary education, PPP$ (millions)",Latin America & Caribbean,Upper middle income,IBRD,true,2020,6176.92333984375
UIS.X.US.4.FSGOV,"Government expenditure on post-secondary non-tertiary education, US$ (millions)",_T,_T,_T,_Z,UIS.X.US.4.FSGOV,USD,NUMBER,"Government expenditure on post-secondary non-tertiary education, US$ (millions)",COL,Colombia,"Government expenditure on post-secondary non-tertiary education, US$ (millions)",Latin America & Caribbean,Upper middle income,IBRD,true,2019,0.0
UIS.XSPENDP.FDPUB.FNNONS,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.FDPUB.FNNONS,SHARE,NUMBER,Current expenditure other than staff compensation as % of total expenditure in public institutions (%),COL,Colombia,Current expenditure other than staff compensation as a percentage of total expenditure in public institutions (%),Latin America & Caribbean,Upper middle income,IBRD,true,2020,3.226419925689697
UIS.XUNIT.GDPCAP.2.FSGOV,Initial government funding per lower secondary student as a percentage of GDP per capita,_T,_T,_T,_Z,UIS.XUNIT.GDPCAP.2.FSGOV,SHARE,NUMBER,Initial government funding per lower secondary student as a percentage of GDP per capita,COL,Colombia,Initial government funding per lower secondary student as a percentage of GDP per capita,Latin America & Caribbean,Upper middle income,IBRD,true,2018,17.83579
UIS.XGDP.4.FSGOV,Government expenditure on post-secondary non-tertiary education as % of GDP (%),_T,_T,_T,_Z,UIS.XGDP.4.FSGOV,SHARE,NUMBER,Government expenditure on post-secondary non-tertiary education as % of GDP (%),COM,Comoros,Government expenditure on post-secondary non-tertiary education as a percentage of GDP (%),Sub-Saharan Africa,Lower middle income,IDA,true,2015,0.0053300000727177
UIS.XSPENDP.0.FDPUB.FNCUR,Current expenditure as % of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.0.FDPUB.FNCUR,SHARE,NUMBER,Current expenditure as % of total expenditure in pre-primary public institutions (%),COM,Comoros,Current expenditure as a percentage of total expenditure in pre-primary public institutions (%),Sub-Saharan Africa,Lower middle income,IDA,true,2015,99.99871826171876
UIS.XSPENDP.02.FDPUB.FNTS,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.02.FDPUB.FNTS,SHARE,NUMBER,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),COM,Comoros,Teaching staff compensation as a percentage of total expenditure in pre-primary public institutions (%),Sub-Saharan Africa,Lower middle income,IDA,true,1998,0.0
UIS.XSPENDP.1.FDPUB.FNS,All staff compensation as % of total expenditure in primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.1.FDPUB.FNS,SHARE,NUMBER,All staff compensation as % of total expenditure in primary public institutions (%),COM,Comoros,All staff compensation as a percentage of total expenditure in primary public institutions (%),Sub-Saharan Africa,Lower middle income,IDA,true,2017,94.10752105712892
UIS.XUNIT.GDPCAP.1.FSGOV,Initial government funding per primary student as a percentage of GDP per capita,_T,_T,_T,_Z,UIS.XUNIT.GDPCAP.1.FSGOV,SHARE,NUMBER,Initial government funding per primary student as a percentage of GDP per capita,COM,Comoros,Initial government funding per primary student as a percentage of GDP per capita,Sub-Saharan Africa,Lower middle income,IDA,true,2014,9.181830406188965
SE.XPD.CUR.TOTL.ZS,Current expenditure as % of total expenditure in public institutions (%),_T,_T,_T,_Z,SE.XPD.CUR.TOTL.ZS,SHARE,NUMBER,Current expenditure as % of total expenditure in public institutions (%),CPV,Cabo Verde,Current expenditure as a percentage of total expenditure in public institutions (%),Sub-Saharan Africa,Upper middle income,Blend,true,2016,95.0569076538086
UIS.X.PPPCONST.FSGOV,"Government expenditure on education, constant PPP$ (millions)",_T,_T,_T,_Z,UIS.X.PPPCONST.FSGOV,PP_CUR,NUMBER,"Government expenditure on education, constant PPP$ (millions)",CPV,Cabo Verde,"Government expenditure on education, constant PPP$ (millions)",Sub-Saharan Africa,Upper middle income,Blend,true,2019,205.3622741699219
UIS.X.US.3.FSGOV,"Government expenditure on upper secondary education, US$ (millions)",_T,_T,_T,_Z,UIS.X.US.3.FSGOV,USD,NUMBER,"Government expenditure on upper secondary education, US$ (millions)",CPV,Cabo Verde,"Government expenditure on upper secondary education, US$ (millions)",Sub-Saharan Africa,Upper middle income,Blend,true,2019,7.413000106811523
UIS.X.USCONST.1.FSGOV,"Government expenditure on primary education, constant US$ (millions)",_T,_T,_T,_Z,UIS.X.USCONST.1.FSGOV,USD,NUMBER,"Government expenditure on primary education, constant US$ (millions)",CPV,Cabo Verde,"Government expenditure on primary education, constant US$ (millions)",Sub-Saharan Africa,Upper middle income,Blend,true,2019,54.08491134643555
UIS.XSPENDP.0.FDPUB.FNCUR,Current expenditure as % of total expenditure in pre-primary public institutions (%),_T,_T,_T,_Z,UIS.XSPENDP.0.FDPUB.FNCUR,SHARE,NUMBER,Current expenditure as % of total expenditure in pre-primary public institutions (%),CPV,Cabo Verde,Current expenditure as a percentage of total expenditure in pre-primary public institutions (%),Sub-Saharan Africa,Upper middle income,Blend,true,2016,100.0
UIS.XUNIT.GDPCAP.2.FSGOV,Initial government funding per lower secondary student as a percentage of GDP per capita,_T,_T,_T,_Z,UIS.XUNIT.GDPCAP.2.FSGOV,SHARE,NUMBER,Initial government funding per lower secondary student as a percentage of GDP per capita,CPV,Cabo Verde,Initial government funding per lower secondary student as a percentage of GDP per capita,Sub-Saharan Africa,Upper middle income,Blend,true,2019,17.89447021484375
UIS.X.PPP.2T3.FSGOV,"Government expenditure on secondary education, PPP$ (millions)",_T,_T,_T,_Z,UIS.X.PPP.2T3.FSGOV,PP_CUR,NUMBER,"Government expenditure on secondary education, PPP$ (millions)",CRI,Costa Rica,"Government expenditure on secondary education, PPP$ (millions)",Latin America & Caribbean,High income,IBRD,true,2021,2484.63525390625
UIS.X.PPPCONST.FSGOV,"Government expenditure on education, constant PPP$ (millions)",_T,_T,_T,_Z,UIS.X.PPPCONST.FSGOV,PP_CUR,NUMBER,"Government expenditure on education, constant PPP$ (millions)",CRI,Costa Rica,"Government expenditure on education, constant PPP$ (millions)",Latin America & Caribbean,High income,IBRD,true,2021,7330.984375
UIS.X.US.UK.FSGOV,"Government expenditure on education not specified by level, US$ (millions)",_T,_T,_T,_Z,UIS.X.US.UK.FSGOV,USD,NUMBER,"Government expenditure on education not specified by level, US$ (millions)",CRI,Costa Rica,"Government expenditure on education not specified by level, US$ (millions)",Latin America & Caribbean,High income,IBRD,true,2021,319.9287414550781
